counting,115.98,116.34,
the,116.34,116.43,
number,116.429999,116.729999,
zero,116.73,117.1,
zero,117.099999,117.189999,
in,117.2,117.31,
the,117.32,117.49,
array,117.49,117.78,
[noise],117.98,118.44,
so,118.44,118.76,
if,118.76,118.92,
we,118.92,119.03,
look,119.03,119.19,
at,119.19,119.31,
this,119.309999,119.509999,
program,119.52,120.04,
or,120.04,120.1,
break,120.099999,120.409999,
down,120.41,120.71,
the,120.71,120.92,
operation,121.04,121.58,
of,121.58,121.7,
this,121.7,121.86,
program,121.87,122.43,
ah,122.889999,123.269999,
with,123.28,123.46,
the,123.809999,124.209999,
first,124.26,124.57,
thing,124.57,124.78,
to,124.779999,124.909999,
note,124.91,125.29,
is,125.32,125.59,
that,125.59,125.94,
ah,126.26,126.42,
the,126.42,126.47,
<unk>,126.47,126.7,
the,126.82,127.05,
number,127.05,127.38,
of,127.38,127.51,
times,127.51,127.83,
that,127.83,128.02,
one,128.02,128.23,
instruction,128.23,128.76,
executed,128.76,129.25,
count,129.25,129.47,
plus,129.48,129.69,
plus,129.7,129.97,
actually,129.97,130.35,
depends,130.35,130.66,
on,130.66,130.71,
the,130.72,130.84,
input,130.84,131.2,
[noise],131.21,131.47,
could,131.47,131.7,
be,131.7,131.95,
no,131.96,132.22,
times,132.22,132.56,
it,132.56,132.69,
there's,132.69,132.86,
no,132.86,133.03,
zero,133.03,133.35,
there,133.35,133.55,
could,133.55,133.65,
be,133.66,133.81,
n,133.81,133.99,
times,134,134.45,
ah,134.53,134.74,
if,134.74,135.03,
there's,135.03,135.45,
ah,135.51,135.91,
all,136.08,136.31,
zero,136.309999,136.569999,
us,136.57,136.74,
oh,137.179999,137.329999,
so,137.33,137.5,
that's,137.5,137.74,
a,137.74,137.91,
complication,137.94,138.66,
that,138.66,138.92,
now,138.929999,139.109999,
for,139.11,139.26,
some,139.259999,139.459999,
programs,139.46,139.88,
like,139.88,140.03,
this,140.03,140.22,
one,140.219999,140.409999,
we,140.41,140.51,
have,140.509999,140.689999,
to,140.69,140.91,
take,140.929999,141.139999,
into,141.139999,141.399999,
account,141.4,141.77,
so,142.039999,142.249999,
what's,142.25,142.44,
a,142.440001,142.530001,
form,142.539999,142.749999,
mathematical,142.76,143.33,
formula,143.33,143.74,
for,143.74,143.87,
the,143.879999,143.979999,
total,143.98,144.3,
running,144.3,144.53,
time,144.53,144.83,
ah,144.859999,145.129999,
uh,144.87,145.05,
uh,145.05,145.13,
this,145.14,145.36,
program,145.37,145.81,
[noise],145.96,146.35,
well,146.38,146.73,
uh,146.83,146.97,
in,146.97,147.14,
this,147.14,147.32,
case,147.32,147.73,
er,147.8,148.06,
we,148.09,148.25,
break,148.25,148.49,
it,148.49,148.61,
down,148.61,148.89,
to,148.89,149.29,
ah,149.32,149.64,
to,149.68,149.82,
seven,149.83,150.21,
operations,150.21,150.93,
the,150.96,151.15,
function,151.16,151.57,
call,151.57,151.77,
return,151.78,152.34,
it,152.37,152.54,
declaring,152.67,153.29,
a,153.29,153.38,
variable,153.38,154.1,
ah,154.45,154.66,
assignment,154.66,155.08,
statement,155.08,155.71,
ah,155.75,156.24,
the,156.32,156.49,
<unk>,156.49,156.66,
uh,156.7,156.83,
compare,156.83,157.21,
that,157.21,157.39,
one's,157.4,157.66,
up,157.66,157.81,
it,157.809999,157.899999,
less,157.9,158.16,
than,158.16,158.51,
or,158.52,158.64,
equal,158.679999,158.929999,
to,158.929999,159.109999,
compare,159.11,159.71,
ah,160.059999,160.379999,
assigningg,160.42,160.99,
an,160.99,161.06,
array,161.059999,161.439999,
and,161.49,161.68,
incrementing,161.68,162.520001,
ah,162.969999,163.249999,
in,163.26,163.47,
for,163.47,163.61,
each,163.61,163.81,
one,163.81,164.01,
of,164.01,164.1,
these,164.1,164.56,
ah,164.68,165.03,
we,165.11,165.28,
can,165.28,165.68,
uh,165.73,166,
estimate,166.03,166.6,
the,166.64,166.97,
ah,167.26,167.5,
the,167.51,167.53,
actual,167.53,168.04,
cost,168.07,168.65,
uh,168.68,169.04,
of,169.09,169.38,
uh,169.6,169.81,
performing,169.88,170.37,
each,170.38,170.55,
one,170.55,170.69,
of,170.69,170.78,
these,170.78,170.95,
operations,170.95,171.61,
[noise],171.67,172.05,
now,172.05,172.41,
ah,172.5,172.79,
this,172.84,173.17,
<unk>,173.179999,173.239999,
there,173.24,173.43,
is,173.429999,173.439999,
a,173.44,173.52,
some,173.52,173.96,
poetical,173.99,174.39,
essence,174.389999,174.749999,
here,174.75,175.03,
nowadays,175.059999,175.719999,
ah,175.74,176.21,
is,176.27,176.51,
decades,176.509999,176.919999,
ago,176.92,177.42,
uh,177.7,177.86,
you,177.86,178.09,
could,178.09,178.42,
uh,178.449999,178.649999,
actually,178.67,179.11,
state,179.109999,179.329999,
this,179.33,179.6,
cost,179.6,179.88,
with,179.889999,180.049999,
certainty,180.049999,180.299999,
cause,180.3,180.57,
ah,180.57,180.76,
computers,180.76,181.1,
would't,181.1,181.32,
work,181.32,181.59,
unless,181.59,181.92,
things,181.99,182.31,
took,182.31,182.48,
exactly,182.48,182.92,
that,182.92,183.08,
amount,183.09,183.34,
time,183.34,183.68,
[noise],183.7,184.03,
and,184.1,184.27,
now,184.27,184.44,
there,184.44,184.6,
can,184.6,184.78,
be,184.78,184.93,
a,184.93,185.06,
a,185.07,185.2,
little,185.2,185.4,
more,185.4,185.84,
ah,185.87,186.25,
a,186.51,186.68,
leeway,186.68,187.04,
in,187.04,187.13,
some,187.13,187.27,
of,187.27,187.37,
these,187.37,187.54,
numbers,187.54,187.91,
but,187.93,188.2,
ah,188.27,188.41,
still,188.46,188.91,
ah,189.26,189.57,
you,189.63,189.8,
can,189.8,189.92,
do,189.92,190.08,
some,190.08,190.23,
studying,190.23,190.58,
experimentation,190.58,191.25,
to,191.25,191.3,
get,191.3,191.46,
the,191.46,191.53,
exact,191.53,191.84,
values,191.84,192.25,
a,192.27,192.41,
if,192.41,192.62,
you,192.62,192.73,
need,192.73,192.97,
to,192.969999,193.169999,
[noise],193.37,193.7,
so,193.7,193.84,
that's,193.84,194.06,
the,194.059999,194.179999,
cost,194.179999,194.679999,
of,194.679999,194.769999,
each,194.799999,194.999999,
one,195,195.16,
or,195.16,195.22,
the,195.219999,195.319999,
operations,195.32,196.03,
and,196.029999,196.179999,
then,196.18,196.31,
over,196.309999,196.489999,
in,196.49,196.55,
the,196.549999,196.639999,
right,196.639999,196.869999,
most,196.869999,197.099999,
column,197.1,197.5,
is,197.5,197.74,
how,197.75,197.93,
many,197.93,198.17,
times,198.17,198.79,
each,198.93,199.17,
operation,199.17,199.92,
is,199.93,200.13,
executed,200.13,200.71,
there's,201.17,201.31,
only,201.31,201.52,
one,201.52,201.71,
function,201.71,202.09,
call,202.09,202.28,
return,202.29,202.94,
ah,202.97,203.24,
this,203.24,203.37,
two,203.37,203.56,
variable,203.56,203.93,
declarations,203.93,204.71,
er,204.75,204.95,
in,204.97,205.13,
so,205.13,205.32,
forth,205.32,205.61,
[noise],205.76,206.16,
uh,206.23,206.47,
in,206.47,206.68,
there's,206.679999,207.009999,
ah,207.04,207.37,
an,207.639999,207.799999,
n,207.809999,207.979999,
plus,207.98,208.2,
one,208.2,208.41,
less,208.42,208.61,
than,208.62,208.75,
compares,208.75,209.13,
n,209.139999,209.389999,
equal,209.4,209.64,
to,209.639999,209.799999,
compare,209.8,210.11,
as,210.11,210.24,
n,210.259999,210.519999,
array,210.53,210.83,
access,210.83,211.2,
as,211.2,211.39,
and,211.67,211.81,
then,211.809999,211.939999,
the,211.94,211.99,
number,211.99,212.18,
of,212.179999,212.239999,
increments,212.25,212.92,
ah,212.969999,213.289999,
well,213.469999,213.629999,
you,213.63,213.7,
have,213.7,213.79,
to,213.79,213.89,
increment,213.889999,214.219999,
i,214.219999,214.479999,
have,214.51,214.66,
to,214.66,214.73,
increment,214.73,215.109999,
count,215.109999,215.489999,
ah,215.59,215.8,
and,215.809999,215.979999,
count,215.98,216.26,
<unk>,216.26,216.27,
can,216.279999,216.439999,
be,216.440001,216.630001,
between,216.63,216.95,
zero,216.95,217.21,
in,217.21,217.23,
on,217.23,217.3,
end,217.3,217.54,
so,217.54,217.91,
on,218.16,218.29,
that,218.3,218.54,
one,218.54,218.84,
uh,218.91,219.06,
is,219.09,219.31,
a,219.31,219.36,
variable,219.36,219.8,
[noise],219.96,220.2,
so,220.2,220.33,
that's,220.33,220.53,
the,220.53,220.66,
cost,220.66,221.18,
and,221.19,221.39,
that's,221.39,221.59,
the,221.59,221.7,
frequency,221.7,222.38,
so,222.58,223.03,
ah,223.1,223.27,
the,223.27,223.39,
total,223.39,223.72,
running,223.72,223.98,
time,223.98,224.44,
ah,224.61,224.99,
[noise],225.03,225.29,
is,225.29,225.61,
to,225.61,225.9,
go,225.929999,226.079999,
ahead,226.08,226.41,
and,226.42,226.6,
just,226.599999,226.879999,
ah,226.92,227.26,
multiply,227.469999,227.989999,
this,227.99,228.25,
together,228.25,228.61,
an,228.61,228.74,
adam,228.75,229.11,
and,229.11,229.29,
the,229.29,229.37,
result,229.37,229.78,
is,229.799999,230.199999,
[noise],230.2,230.54,
ah,230.54,230.85,
that,230.86,231.07,
we,231.07,231.18,
get,231.179999,231.449999,
[noise],231.58,231.68,
c,231.679999,231.999999,
times,232,232.33,
n,232.33,232.42,
then,232.42,232.53,
plus,232.539999,232.749999,
twenty,232.76,232.98,
six,232.98,233.2,
point,233.199999,233.439999,
five,233.449999,233.839999,
where,233.84,234,
c,234,234.43,
number,234.43,234.68,
between,234.68,235.07,
two,235.07,235.41,
to,235.41,235.56,
two,235.41,235.57,
point,235.57,235.81,
five,235.83,236.14,
depending,236.14,236.52,
on,236.52,236.69,
the,236.69,236.75,
input,236.75,237.14,
if,237.74,237.95,
we,237.95,238.06,
pasta,238.06,238.45,
late,238.45,238.7,
that,238.7,238.86,
zero,238.87,239.29,
are,239.29,239.37,
rare,239.37,239.67,
and,239.67,239.78,
the,239.78,239.86,
input,239.86,240.23,
we,240.26,240.44,
could,240.44,240.62,
say,240.62,241.01,
uh,241.06,241.18,
maybe,241.18,241.42,
it's,241.42,241.54,
about,241.54,241.81,
two,241.81,242,
n,242,242.23,
plus,242.23,242.39,
twenty,242.41,242.63,
six,242.63,242.86,
point,242.86,243.08,
five,243.08,243.47,
that's,243.98,244.46,
an,244.5,244.78,
example,244.78,245.36,
of,245.37,245.87,
canoes,245.91,246.53,
methodology,246.59,247.44,
of,247.77,248.07,
determining,248.11,248.59,
the,248.589999,248.689999,
cost,248.69,249,
of,249,249.13,
each,249.17,249.44,
operation,249.44,250.2,
ah,250.27,250.63,
the,250.66,250.77,
curb,250.77,251.01,
me,251.01,251.11,
the,251.109999,251.189999,
frequency,251.190001,251.640001,
of,251.639999,251.749999,
execution,251.75,252.28,
multipling,252.279999,,252.76
together,252.76,253.03,
an,253.03,253.13,
add,253.13,253.26,
'em,253.26,253.37,
up,253.37,253.63,
so,254.21,254.36,
now,254.36,254.54,
let's,254.54,254.76,
look,254.76,254.95,
at,254.95,255.15,
uh,255.18,255.32,
slightly,255.32,255.72,
more,255.72,255.88,
complicated,255.88,256.45,
example,256.45,256.92,
two,256.93,257.12,
sum,257.12,257.4,
[noise],257.66,258.01,
so,258.01,258.17,
now,258.17,258.67,
what,258.87,259.06,
if,259.06,259.12,
you,259.12,259.13,
find,259.13,259.47,
if,259.48,259.65,
there's,259.65,260.02,
a,260.349999,260.479999,
pair,260.48,260.78,
of,260.78,260.92,
numbers,260.92,261.38,
that,261.58,261.85,
some,261.86,262.11,
two,262.11,262.25,
zero,262.25,262.65,
so,262.66,262.85,
we,262.849999,262.989999,
have,262.99,263.2,
a,263.2,263.32,
double,263.33,263.68,
index,263.679999,263.939999,
for,263.95,264.2,
loop,264.2,264.4,
this,264.66,264.87,
one,264.87,265.05,
we,265.049999,265.129999,
know,265.13,265.27,
how,265.27,265.37,
to,265.37,265.45,
solve,265.45,265.79,
ah,265.82,266.01,
much,266.009999,266.209999,
faster,266.21,266.7,
none,266.74,267,
but,267,267.15,
again,267.15,267.51,
our,267.54,267.66,
topic,267.66,268.01,
is,268.01,268.28,
studying,268.289999,268.739999,
programs,268.76,269.24,
not,269.24,269.43,
studying,269.43,269.77,
the,269.77,269.82,
fastest,269.82,270.2,
way,270.199999,270.309999,
to,270.309999,270.379999,
solve,270.39,270.66,
the,270.66,270.73,
problem,270.73,271.16,
[noise],271.25,271.87,
ah,271.87,272.1,
so,272.1,272.51,
let's,272.58,272.78,
try,272.78,272.94,
to,272.94,273,
get,273.01,273.14,
a,273.14,273.19,
formula,273.19,273.7,
for,273.73,273.88,
the,273.88,273.97,
total,273.97,274.23,
running,274.23,274.47,
time,274.48,274.84,
of,274.88,275.02,
the,275.02,275.04,
this,275.04,275.18,
two,275.18,275.34,
sum,275.34,275.56,
program,275.57,276.02,
and,276.65,276.78,
again,276.78,277.04,
this,277.04,277.2,
is,277.21,277.33,
the,277.33,277.43,
same,277.43,277.71,
kind,277.71,277.92,
of,277.92,278.05,
table,278.05,278.59,
ah,278.71,278.88,
urban,278.889999,279.069999,
now,279.07,279.29,
the,279.29,279.41,
frequencies,279.41,280.02,
of,280.02,280.17,
operation,280.17,280.91,
ah,281.259999,281.519999,
are,281.559999,281.859999,
more,281.889999,282.129999,
complicated,282.13,282.79,
ah,282.99,283.39,
so,283.69,283.95,
there's,283.95,284.32,
n,284.36,284.77,
ah,285.13,285.31,
times,285.349999,285.599999,
n,285.599999,285.739999,
minus,285.74,286.03,
one,286.029999,286.259999,
over,286.27,286.5,
two,286.5,286.76,
different,286.76,287.16,
pairs,287.190001,287.790001,
i,288.07,288.26,
and,288.26,288.38,
j,288.38,288.65,
between,288.65,289.07,
ah,289.11,289.54,
zero,289.7,290.07,
and,290.07,290.14,
n,290.14,290.19,
ah,290.19,290.36,
and,290.36,290.48,
ah,290.8,290.96,
so,290.96,291.17,
that's,291.17,291.48,
the,291.49,291.83,
the,291.9,292.03,
source,292.04,292.39,
of,292.39,292.62,
these,292.63,292.99,
uh,293.02,293.22,
expressions,293.22,293.9,
over,293.9,294.08,
here,294.08,294.31,
for,294.32,294.47,
the,294.47,294.57,
frequency,294.57,295.02,
of,295.02,295.15,
operation,295.15,295.76,
[noise],295.86,296.28,
the,296.28,296.43,
details,296.44,296.88,
of,296.88,296.97,
deriving,296.97,297.45,
these,297.45,297.64,
aren't,297.639999,297.869999,
ah,297.889999,298.049999,
that,298.07,298.3,
important,298.3,298.83,
ah,298.9,299.07,
right,299.099999,299.349999,
now,299.349999,299.639999,
but,299.65,299.86,
they're,299.87,300.13,
they're,300.2,300.4,
tedious,300.42,300.81,
to,300.809999,300.999999,
get,301.009999,301.219999,
them,301.219999,301.489999,
ah,301.53,301.68,
exactly,301.719999,302.249999,
right,302.25,302.58,
ah,302.929999,303.149999,
but,303.17,303.47,
ah,303.509999,303.789999,
so,303.839999,304.279999,
ah,304.389999,304.499999,
anyway,304.529999,304.879999,
here's,304.879999,305.099999,
the,305.1,305.19,
table,305.190001,305.640001,
ah,305.709999,305.849999,
that,305.889999,306.069999,
we,306.07,306.19,
get,306.190001,306.450001,
uh,306.55,306.7,
in,306.71,306.86,
once,306.86,307.03,
you,307.03,307.14,
know,307.17,307.52,
ah,307.87,308,
that,308,308.23,
number,308.23,308.46,
you,308.46,308.59,
can,308.59,308.84,
work,308.84,309.06,
out,309.06,309.23,
the,309.23,309.37,
others,309.37,309.78,
[noise],309.81,310.25,
ah,310.37,310.71,
[noise],310.73,311.02,
and,311.05,311.26,
so,311.26,311.64,
ah,312,312.35,
we,312.59,312.76,
can,312.76,312.89,
go,312.89,313.05,
ahead,313.05,313.37,
and,313.38,313.72,
ah,313.77,313.97,
add,313.97,314.04,
it,314.05,314.34,
up,314.349999,314.539999,
now,314.58,315.04,
er,315.36,315.52,
we've,315.54,315.74,
got,315.74,315.91,
a,315.91,315.99,
more,315.99,316.21,
complicated,316.21,316.88,
definition,316.88,317.6,
of,317.639999,318.059999,
ah,318.15,318.44,
what,318.45,318.71,
the,318.71,318.82,
running,318.82,319.07,
time,319.07,319.35,
is,319.349999,319.609999,
cause,319.63,320.26,
uh,320.37,320.55,
this,320.549999,320.759999,
variable,320.759999,321.389999,
<unk>,321.4,321.56,
i'll,321.559999,321.709999,
between,321.71,322.23,
uh,322.26,322.41,
of,322.459999,322.609999,
the,322.609999,322.669999,
newer,322.67,322.88,
times,322.879999,323.089999,
of,323.09,323.17,
the,323.17,323.27,
increment,323.27,323.610001,
happens,323.609999,324.079999,
uh,324.129999,324.289999,
affects,324.29,324.72,
all,324.74,324.99,
the,324.99,325.1,
things,325.1,325.53,
[noise],325.53,325.87,
uh,325.87,326.15,
and,326.2,326.39,
so,326.39,326.61,
you,326.61,326.77,
could,326.77,327.07,
like,327.12,327.28,
come,327.31,327.45,
up,327.45,327.6,
with,327.6,327.83,
ah,327.86,328.07,
a,328.09,328.24,
formula,328.24,328.76,
[noise],328.83,329.23,
ah,329.23,329.41,
but,329.43,329.63,
what,329.65,329.82,
we,329.82,329.92,
need,329.92,330.1,
to,330.1,330.2,
do,330.2,330.43,
was,330.43,330.57,
simplify,330.57,331.04,
the,331.04,331.12,
calculations,331.12,331.8,
a,331.8,331.87,
little,331.87,332.07,
bit,332.07,332.34,
in,332.67,332.79,
so,332.79,333.16,
what,333.38,333.54,
we're,333.54,333.63,
gonna,333.63,333.79,
do,333.79,333.99,
is,333.99,334.15,
that,334.15,334.35,
we're,334.349999,334.479999,
that,334.48,334.79,
is,334.8,335.13,
we're,335.16,335.51,
gonna,335.52,335.85,
just,335.87,336.11,
concentrate,336.11,336.9,
on,336.95,337.14,
the,337.139999,337.249999,
part,337.25,337.51,
of,337.509999,337.619999,
the,337.62,337.69,
formula,337.69,338.32,
that,338.509999,338.699999,
grows,338.7,339.04,
the,339.059999,339.169999,
fastest,339.17,339.61,
and,339.61,339.93,
most,339.929999,340.169999,
significant,340.17,340.8,
[noise],340.799999,341.059999,
and,341.059999,341.199999,
we're,341.199999,341.299999,
gonna,341.299999,341.479999,
ignore,341.49,341.93,
everything,341.959999,342.339999,
else,342.34,342.74,
[noise],342.98,343.29,
to,343.29,343.49,
to,343.49,343.52,
do,343.52,343.69,
that,343.69,343.94,
we,343.94,344.03,
use,344.03,344.21,
notation,344.21,344.82,
known,344.82,345.1,
as,345.1,345.23,
the,345.23,345.34,
tilde,345.34,345.74,
notation,345.74,346.3,
[noise],346.38,346.71,
and,346.71,346.87,
all,346.87,346.99,
that,346.99,347.21,
means,347.21,347.51,
is,347.51,347.71,
we,347.71,347.86,
write,347.86,348.1,
f,348.13,348.32,
of,348.32,348.44,
in,348.44,348.64,
tilde,348.64,348.95,
g,348.95,349.14,
of,349.14,349.3,
n,349.3,349.5,
means,349.51,349.81,
that,349.81,349.94,
their,349.94,350.11,
