word,54.68,54.87,
algorithm,54.89,55.31,
of,55.31,55.33,
them,55.33,55.43,
and,55.43,55.46,
then,55.46,55.56,
or,55.56,55.79,
program,55.81,56.36,
[noise],56.39,56.68,
an,56.68,56.88,
algorithm,56.89,57.53,
it's,57.53,57.76,
the,57.79,57.95,
general,57.95,58.4,
method,58.4,58.75,
for,58.76,58.9,
solving,58.9,59.29,
a,59.29,59.34,
problem,59.34,59.84,
that's,59.85,60.09,
suitable,60.09,60.56,
for,60.56,60.7,
implementation,60.7,61.36,
as,61.36,61.52,
a,61.52,61.57,
program,61.57,62.14,
[noise],62.2,62.59,
ah,62.66,63,
and,63.059999,63.489999,
<unk>,63.969999,64.049999,
we're,64.059999,64.239999,
gonna,64.24,64.39,
study,64.4,64.75,
to,64.75,64.88,
a,64.91,64.99,
lot,64.99,65.17,
of,65.17,65.28,
algorithms,65.28,65.639999,
that's,65.639999,65.709999,
in,65.71,65.82,
this,65.82,66.01,
course,66.009999,66.389999,
in,66.389999,66.519999,
a,66.52,66.56,
few,66.559999,66.729999,
take,66.73,66.99,
more,66.99,67.29,
see,67.29,67.48,
ask,67.48,67.63,
courses,67.639999,68.149999,
or,68.23,68.34,
you'll,68.349999,68.529999,
see,68.53,68.72,
plenty,68.719999,69.019999,
of,69.02,69.14,
them,69.15,69.33,
ah,69.65,69.82,
this,69.849999,70.039999,
is,70.039999,70.249999,
ah,70.289999,70.649999,
our,70.690001,70.940001,
book,70.949999,71.209999,
on,71.209999,71.409999,
algorithms,71.43,72.01,
and,72.01,72.25,
uh,72.289999,72.409999,
we,72.41,72.54,
have,72.54,72.68,
a,72.68,72.85,
thats,72.9,73.24,
is,73.26,73.49,
is,73.52,73.72,
two,73.8,73.97,
courses,73.97,74.38,
on,74.38,74.51,
algorithm,74.51,75.06,
ah,75.1,75.4,
ah,75.67,75.84,
later,75.88,76.21,
on,76.21,76.39,
online,76.39,76.87,
[noise],77.03,77.43,
ah,77.52,77.85,
so,78.43,78.88,
really,78.94,79.36,
what,79.36,79.53,
we,79.53,79.65,
wanna,79.65,79.89,
do,79.89,80.15,
is,80.15,80.58,
with,80.63,81.02,
studying,81.09,81.56,
performance,81.559999,82.339999,
of,82.37,82.67,
algorithms,82.7,83.17,
and,83.17,83.32,
programs,83.33,83.85,
[noise],83.849999,84.069999,
is,84.07,84.3,
to,84.3,84.44,
develop,84.44,84.89,
a,84.889999,84.949999,
basis,84.95,85.41,
for,85.41,85.6,
understanding,85.599999,86.209999,
of,86.21,86.23,
the,86.23,86.28,
problem,86.28,86.67,
in,86.67,86.78,
for,86.78,86.89,
designing,86.889999,87.369999,
new,87.37,87.55,
algorithms,87.549999,88.049999,
or,88.279999,88.429999,
maybe,88.43,88.71,
setting,88.709999,89.039999,
parameters,89.039999,89.599999,
that,89.6,89.73,
make,89.73,89.94,
the,89.940001,90.080001,
algorithms,90.08,90.61,
work,90.61,90.86,
best,90.86,91.3,
[noise],91.309999,91.649999,
ah,91.72,91.87,
this,91.91,92.08,
is,92.09,92.29,
really,92.29,92.65,
where,92.66,92.89,
we,92.89,93.04,
get,93.04,93.28,
out,93.28,93.3,
at,93.3,93.65,
ah,93.79,94.04,
new,94.07,94.4,
technology,94.43,95.21,
ah,95.47,95.72,
problems,95.74,96.2,
that,96.2,96.44,
we,96.44,96.56,
could,96.56,96.77,
solve,96.77,97.12,
where,97.12,97.24,
the,97.24,97.31,
clever,97.31,97.66,
algorithm,97.66,98.18,
couldn't,98.19,98.44,
otherwise,98.47,99.02,
be,99.05,99.35,
solved,99.349999,99.709999,
are,99.71,99.78,
addressed,99.78,100.19,
it,100.19,100.3,
all,100.3,100.62,
or,100.849999,101.009999,
research,101.01,101.42,
problems,101.45,101.91,
that,101.91,102.07,
we,102.07,102.22,
can,102.219999,102.629999,
ah,102.66,103.05,
<unk>,103.28,103.45,
ah,103.469999,103.629999,
feasibly,103.639999,104.209999,
address,104.21,104.76,
ah,104.79,105.01,
with,105.03,105.2,
the,105.2,105.26,
good,105.259999,105.439999,
algorithm,105.44,106.02,
that,106.18,106.33,
we,106.33,106.43,
cannot,106.43,106.78,
feasibly,106.779999,107.219999,
address,107.219999,107.569999,
without,107.57,107.88,
it,107.879999,107.979999,
in,108,108.14,
and,108.139999,108.169999,
i'll,108.17,108.26,
get,108.26,108.4,
some,108.4,108.55,
examples,108.55,109.01,
of,109.01,109.12,
this,109.12,109.35,
ah,109.38,109.58,
later,109.61,109.96,
on,109.96,110.19,
[noise],110.32,110.78,
so,110.78,111.03,
willing,111.03,111.35,
we,111.35,111.45,
had,111.45,111.6,
some,111.6,111.82,
fairly,111.82,112.24,
good,112.24,112.39,
a,112.41,112.48,
complicated,112.48,113.04,
programs,113.04,113.62,
ah,113.67,113.79,
this,113.79,113.99,
is,114,114.15,
our,114.15,114.52,
ah,114.62,115.05,
[noise],115.55,115.9,
our,115.9,116.28,
gambler,116.28,116.59,
simulation,116.599999,117.329999,
ah,117.37,117.52,
that,117.55,117.74,
we,117.74,117.86,
did,117.86,118.13,
early,118.16,118.46,
on,118.46,118.64,
as,118.639999,118.799999,
a,118.8,119.02,
example,119.09,119.62,
of,119.63,119.83,
nested,119.83,120.23,
loops,120.23,120.62,
[noise],120.62,121.02,
uh,121.02,121.28,
in,121.28,121.7,
if,121.719999,121.889999,
you,121.889999,122.029999,
run,122.03,122.24,
this,122.24,122.5,
for,122.5,122.85,
large,122.86,123.22,
values,123.219999,123.579999,
of,123.58,123.68,
the,123.679999,123.749999,
parameters,123.75,124.27,
in,124.27,124.41,
might,124.41,124.59,
take,124.59,124.88,
uh,124.9,125.02,
quite,125.049999,125.279999,
a,125.279999,125.319999,
while,125.32,125.55,
to,125.549999,125.689999,
run,125.690001,125.940001,
into,125.940001,126.090001,
the,126.09,126.14,
question,126.14,126.51,
is,126.51,126.68,
when,126.68,126.83,
is,126.83,126.92,
it,126.92,127.04,
gonna,127.04,127.2,
finish,127.2,127.5,
or,127.5,127.87,
ah,127.9,128.28,
eh,128.33,128.44,
how,128.64,128.79,
long,128.79,128.98,
as,128.98,129.06,
they,129.06,129.1,
are,129.1,129.16,
gonna,129.16,129.36,
take,129.36,129.61,
to,129.63,129.75,
finish,129.75,130.2,
<unk>,130.27,130.38,
ah,130.43,130.63,
an,130.64,130.75,
that's,130.75,130.93,
just,130.94,131.17,
one,131.17,131.31,
example,131.31,131.84,
[noise],131.88,132.24,
uh,132.32,132.46,
for,132.46,132.6,
many,132.6,132.89,
many,132.89,133.27,
of,133.29,133.46,
the,133.46,133.53,
programs,133.53,134.01,
and,134.01,134.11,
algorithms,134.12,,134.579999
we,134.58,134.74,
consider,134.74,135.34,
ah,135.61,135.77,
we,135.79,135.93,
wanna,135.929999,136.079999,
have,136.09,136.35,
some,136.349999,136.619999,
idea,136.62,137.05,
of,137.07,137.32,
when,137.32,137.48,
they're,137.48,137.62,
gonna,137.62,137.81,
finish,137.809999,138.329999,
[noise],138.599999,139.189999,
ah,139.19,139.42,
so,139.42,139.79,
just,139.799999,140.289999,
ah,140.549999,140.729999,
to,140.77,140.89,
motivate,140.889999,141.319999,
this,141.32,141.53,
further,141.54,141.86,
all,141.86,141.98,
give,141.98,142.2,
some,142.199999,142.379999,
specific,142.379999,142.989999,
examples,143.039999,143.619999,
[noise],143.699999,144.049999,
for,144.049999,144.139999,
the,144.139999,144.209999,
first,144.209999,144.479999,
one,144.48,144.63,
is,144.63,144.81,
ah,144.82,145,
n,145.02,145.26,
body,145.26,145.52,
simulation,145.53,146.24,
uh,146.41,146.61,
problem,146.62,147.04,
[noise],147.08,147.37,
ah,147.44,147.69,
we,147.7,147.88,
looked,147.88,148.12,
at,148.12,148.34,
uh,148.4,148.67,
a,148.71,148.79,
program,148.79,149.31,
for,149.32,149.67,
ah,149.75,149.91,
doing,149.93,150.19,
that,150.19,150.43,
are,150.46,150.62,
on,150.65,150.85,
a,150.85,150.9,
display,150.9,151.51,
[noise],151.55,151.92,
ah,151.92,152.18,
but,152.19,152.52,
more,153.7,154,
generally,154.01,154.75,
uh,154.78,155,
the,155.04,155.15,
value,155.15,155.5,
of,155.5,155.56,
n,155.559999,155.769999,
ah,155.77,155.95,
uh,156,156.19,
it,156.19,156.35,
could,156.509999,156.729999,
be,156.73,157.01,
a,157.11,157.29,
really,157.309999,157.629999,
large,157.63,158.09,
eh,158.099999,158.279999,
like,158.299999,158.539999,
for,158.54,158.63,
a,158.79,158.94,
physicist,158.94,159.989999,
are,160.279999,160.509999,
interested,160.52,161.11,
in,161.109999,161.229999,
studying,161.23,161.63,
these,161.629999,161.799999,
interactions,161.799999,162.459999,
for,162.46,162.76,
huge,162.77,163.11,
huge,163.11,163.4,
values,163.4,163.79,
ah,163.91,164.24,
of,164.27,164.44,
n,164.46,164.74,
[noise],164.88,165.46,
ah,165.46,165.75,
and,165.75,166.28,
ah,166.35,166.67,
the,166.68,167.04,
algorithm,167.26,167.85,
that,167.85,168,
we,168,168.15,
looked,168.15,168.41,
at,168.41,168.66,
to,168.67,169.02,
solve,169.04,169.33,
this,169.34,169.54,
problem,169.55,170.06,
ah,170.38,170.7,
took,170.78,171,
time,171,171.3,
proportional,171.3,171.91,
to,171.91,172.14,
n,172.17,172.48,
squared,172.48,173.11,
[noise],173.29,173.64,
ah,173.639999,173.969999,
so,173.98,174.21,
it's,174.21,174.36,
uh,174.36,174.45,
that,174.46,174.74,
we,174.74,174.84,
call,174.84,174.96,
that,174.96,175.12,
quadratic,175.12,175.64,
time,175.65,175.92,
it,175.92,175.98,
we'll,175.99,176.12,
talk,176.12,176.32,
about,176.33,176.52,
that,176.52,176.68,
as,176.69,176.85,
the,176.849999,176.949999,
problem,176.95,177.24,
one,177.24,177.35,
size,177.349999,177.679999,
increases,177.719999,178.389999,
the,178.389999,178.519999,
time,178.529999,178.899999,
increases,178.92,179.54,
as,179.559999,179.739999,
a,179.74,179.82,
function,179.82,180.28,
of,180.32,180.54,
n,180.55,180.76,
squared,180.76,181.21,
[noise],181.31,181.84,
ah,181.84,182.15,
well,182.18,182.65,
in,182.71,182.92,
the,182.92,183.01,
seventies,183.01,183.72,
ah,183.8,184.01,
this,184.04,184.29,
became,184.32,184.7,
a,184.7,184.76,
problem,184.76,185.27,
ah,185.44,185.6,
because,185.6,186.2,
ah,186.3,186.49,
that,186.52,186.77,
value,186.77,187.37,
ah,187.7,188.06,
way,188.08,188.57,
way,188.59,188.81,
exceeded,188.809999,189.429999,
the,189.59,189.94,
limit,189.96,190.42,
on,190.45,190.82,
they've,190.83,191,
limit,191,191.24,
available,191.24,191.39,
amount,191.389999,191.589999,
of,191.59,191.7,
time,191.7,191.99,
that,191.99,192.08,
was,192.08,192.21,
available,192.21,192.64,
in,192.639999,192.729999,
a,192.73,192.79,
computer,192.79,193.28,
[noise],193.29,193.57,
you're,193.57,193.67,
in,193.67,193.75,
run,193.75,194.01,
your,194.02,194.2,
facets,194.2,194.66,
computer,194.66,195.07,
for,195.07,195.22,
a,195.219999,195.289999,
year,195.29,195.64,
and,195.65,195.68,
he,195.679999,195.779999,
still,195.78,196.04,
can't,196.039999,196.419999,
ah,196.48,196.82,
and,196.869999,197.119999,
solve,197.23,197.55,
the,197.549999,197.619999,
problem,197.619999,198.049999,
for,198.059999,198.199999,
values,198.2,198.55,
of,198.55,198.7,
n,198.7,198.73,
then,198.73,198.93,
you'd,198.949999,199.169999,
like,199.17,199.42,
liked,199.45,199.7,
to,199.71,199.82,
solve,199.82,200.14,
it,200.14,200.27,
[noise],200.42,200.97,
ah,200.97,201.3,
in,201.32,201.53,
but,201.53,201.67,
the,201.67,201.78,
success,201.78,202.18,
story,202.18,202.74,
is,202.87,203.28,
ah,203.28,203.41,
ah,203.42,203.54,
algorithm,203.54,,204.05
known,204.05,204.26,
as,204.26,204.39,
the,204.39,204.5,
barn,204.5,204.81,
sought,204.81,205.03,
now,205.03,205.1,
however,205.1,205.38,
them,205.38,205.62,
[noise],205.65,205.97,
that,205.97,206.13,
solves,206.13,206.49,
the,206.49,206.6,
problem,206.599999,207.029999,
in,207.03,207.21,
n,207.22,207.46,
log,207.469999,207.579999,
n,207.58,207.92,
steps,207.92,208.36,
and,208.58,208.77,
therefore,208.77,209.39,
enable,209.4,209.91,
scientist,209.92,210.55,
ever,210.55,210.74,
since,210.74,211.04,
then,211.04,211.27,
they,211.28,211.41,
still,211.41,211.65,
use,211.65,211.93,
this,211.969999,212.219999,
algorithm,212.219999,212.759999,
not,213.12,213.39,
to,213.389999,213.589999,
push,213.63,214.16,
ah,214.219999,214.439999,
their,214.440001,214.670001,
own,214.67,214.74,
understanding,214.74,215.45,
of,215.48,215.68,
this,215.68,215.83,
problem,215.84,216.32,
too,216.32,216.62,
huge,216.63,217,
huge,217,217.27,
values,217.279999,217.639999,
of,217.65,217.79,
n,217.79,217.82,
then,217.82,218.1,
really,218.33,218.63,
enabling,218.64,219.24,
new,219.24,219.41,
research,219.42,219.97,
on,220.01,220.34,
ah,220.38,220.55,
understand,220.6,221.07,
any,221.07,221.19,
property,221.19,221.59,
said,221.59,221.72,
the,221.72,221.75,
universe,221.75,222.36,
[noise],222.4,222.8,
ah,222.87,222.99,
this,222.99,223.2,
algorithm,223.2,223.7,
was,223.7,223.86,
actually,223.86,224.44,
a,224.65,224.82,
invented,224.82,225.37,
in,225.37,225.54,
research,225.55,226,
started,226,226.38,
by,226.38,226.77,
ah,226.8,227.07,
andrew,227.09,227.52,
appel,227.52,227.76,
who's,227.759999,227.989999,
a,227.99,228.06,
professor,228.059999,228.479999,
a,228.48,228.54,
princeton,228.54,228.99,
but,228.99,229.24,
did,229.46,229.67,
this,229.67,229.87,
for,229.87,230.05,
his,230.049999,230.219999,
senior,230.219999,230.579999,
thesis,230.58,231.05,
as,231.07,231.33,
an,231.36,231.51,
undergraduate,231.509999,232.169999,
[noise],232.49,233.06,
ah,233.059999,233.249999,
so,233.25,233.39,
that's,233.389999,233.599999,
uh,233.6,233.83,
a,233.940001,234.070001,
perfectly,234.07,234.4,
ah,234.4,234.51,
example,234.51,235.14,
of,235.15,235.42,
the,235.44,235.71,
importance,235.72,236.36,
of,236.36,236.54,
finding,236.55,237,
an,237,237.08,
efficient,237.08,237.72,
algorithm,237.72,237.97,
to,237.97,237.99,
[noise],237.99,238.8,
ah,238.86,239.19,
now,239.26,239.48,
i,239.48,239.56,
need,239.56,239.74,
one,239.74,240,
technical,240.05,240.5,
thing,240.51,240.84,
[noise],240.84,241.09,
uh,241.09,241.21,
we,241.21,241.34,
use,241.34,241.68,
ah,241.75,241.94,
binary,241.97,242.53,
logarithms,242.53,243.12,
<unk>,243.139999,243.329999,
ah,243.36,243.71,
in,243.73,244.03,
a,244.04,244.14,
lot,244.139999,244.339999,
of,244.34,244.45,
our,244.45,244.58,
now,244.58,244.69,
analysis,244.69,245.28,
[noise],245.28,245.6,
ah,245.67,246,
in,246.009999,246.209999,
i,246.21,246.27,
just,246.27,246.54,
ah,246.55,246.88,
<unk>,246.95,247.13,
one,247.139999,247.479999,
of,247.48,247.7,
i,247.799999,247.919999,
get,247.92,248.11,
this,248.11,248.799999,
out,248.809999,248.969999,
of,248.969999,249.069999,
the,249.07,249.14,
way,249.139999,249.479999,
so,249.7,250.08,
uh,250.17,250.29,
the,250.289999,250.419999,
binary,250.42,250.82,
logarithm,250.82,251.44,
of,251.48,251.65,
a,251.65,251.69,
number,251.690001,252.050001,
is,252.049999,252.199999,
a,252.199999,252.269999,
number,252.27,252.53,
x,252.53,252.74,
such,252.74,252.97,
that,252.97,253.09,
two,253.09,253.37,
the,253.379999,253.519999,
x,253.52,253.77,
er,253.81,253.99,
equals,254.04,254.47,
n,254.49,254.84,
ah,255.07,255.28,
and,255.28,255.4,
it,255.4,255.41,
grows,255.41,255.99,
er,256.06,256.25,
very,256.31,256.62,
slowly,256.62,257.14,
[noise],257.17,257.59,
ah,257.59,258.05,
in,258.54,258.92,
this,258.94,259.18,
any,259.19,259.41,
computer,259.41,259.79,
scientists,259.79,260.44,
ah,260.52,260.9,
knows,260.95,261.39,
this,261.389999,261.579999,
this,261.58,261.74,
is,261.74,261.89,
the,261.889999,261.999999,
number,262,262.25,
of,262.25,262.39,
byts,262.389999,262.699999,
that,262.7,262.86,
it,262.86,262.95,
<unk>,262.95,263.13,
is,263.16,263.43,
needed,263.429999,263.849999,
to,264.05,264.27,
express,264.3,264.86,
er,264.889999,265.039999,
n,265.049999,265.389999,
in,265.4,265.56,
binary,265.559999,266.119999,
[noise],266.15,266.45,
ah,266.54,266.75,
so,266.75,267.19,
ah,267.259999,267.589999,
any,267.62,267.84,
computer,267.839999,268.159999,
scientist,268.16,268.49,
knows,268.49,268.9,
that,268.91,269.35,
a,269.459999,269.649999,
two,269.65,269.93,
the,269.93,270.04,
ten,270.049999,270.299999,
as,270.299999,270.409999,
about,270.41,270.66,
a,270.66,270.71,
thousand,270.71,271.2,
so,271.2,271.33,
the,271.33,271.43,
binary,271.43,271.8,
logarithm,271.8,272.32,
of,272.32,272.55,
ah,272.59,272.9,
two,272.92,273.09,
to,273.09,273.18,
the,273.18,273.25,
ten,273.25,273.52,
this,273.52,273.72,
about,273.73,274,
ten,274,274.33,
or,274.73,274.92,
is,274.97,275.22,
it,275.22,275.28,
exactly,275.28,275.68,
ten,275.68,275.99,
two,275.99,276.11,
to,276.11,276.19,
the,276.19,276.29,
twentieth,276.29,276.72,
is,276.74,276.87,
about,276.87,277.09,
a,277.09,277.15,
million,277.15,277.62,
ah,277.65,277.87,
binary,277.91,278.24,
log,278.24,278.31,
is,278.309999,278.569999,
twenty,278.57,279,
in,279.01,279.31,
ah,279.349999,279.509999,
billion,279.53,279.87,
is,279.87,280.01,
thirty,280.01,280.39,
ah,280.8,280.93,
so,280.929999,281.079999,
that's,281.08,281.49,
ah,281.52,281.91,
just,282.2,282.54,
a,282.54,282.6,
really,282.599999,282.909999,
quick,282.94,283.22,
computer,283.23,283.61,
science,283.61,284,
calculation,284,284.79,
ah,285.089999,285.409999,
when,285.44,285.66,
we,285.66,285.77,
say,285.77,286,
log,286,286.24,
ugh,286.25,286.56,
it,286.619999,286.699999,
think,286.73,286.95,
a,286.949999,286.999999,
billion,287.01,287.42,
think,287.42,287.66,
thirty,287.67,288.06,
ah,288.190001,288.550001,
it,288.74,288.88,
says,288.88,289.08,
a,289.08,289.14,
uh,289.08,289.14,
much,289.15,289.37,
smaller,289.37,289.73,
number,289.73,289.99,
than,289.99,290.26,
uh,290.29,290.44,
uh,290.47,290.56,
billion,290.56,290.91,
with,290.91,291.01,
uh,291.01,291.09,
if,291.11,291.29,
the,291.29,291.38,
main,291.38,291.63,
point,291.63,291.95,
ah,292.23,292.6,
[noise],292.65,292.98,
so,292.98,293.43,
ah,293.48,293.86,
like,293.97,294.42,
ah,294.49,294.73,
when,294.73,294.96,
we,294.96,295.07,
had,295.07,295.25,
this,295.25,295.51,
ah,295.54,295.88,
convert,296.2,296.78,
recursive,297.17,297.77,
convert,297.77,298.2,
program,298.2,298.74,
that,298.74,299.03,
ah,299.11,299.43,
[noise],299.5,299.86,
ah,299.86,300.01,
computes,300.04,300.52,
the,300.52,300.9,
converts,300.94,301.31,
a,301.309999,301.369999,
number,301.37,301.71,
from,301.71,301.97,
a,302.009999,302.129999,
that,302.13,302.32,
small,302.32,302.57,
to,302.57,302.69,
binary,302.69,303.15,
or,303.15,303.19,
prints,303.19,303.44,
out,303.44,303.6,
the,303.599999,303.679999,
binary,303.679999,304.089999,
representation,304.09,304.97,
[noise],305,305.34,
ah,305.34,305.75,
that's,305.77,306.25,
ah,306.32,306.53,
uh,306.32,306.53,
actually,306.57,307.05,
the,307.05,307.29,
largest,307.39,307.89,
integer,307.9,308.35,
equals,308.38,308.67,
to,308.67,308.81,
log,308.81,308.99,
n,308.99,309.25,
it's,309.25,309.35,
a,309.35,309.42,
number,309.42,309.69,
of,309.69,309.78,
byts,309.79,310.09,
there,310.09,310.45,
and,310.67,310.86,
we,310.86,310.96,
write,310.96,311.16,
that,311.16,311.43,
as,311.47,311.73,
a,311.73,311.92,
floor,311.93,312.35,
of,312.35,312.43,
log,312.43,312.55,
n,312.55,312.85,
this,312.85,312.99,
largest,313.02,313.26,
integer,313.26,313.9,
that,313.91,314.06,
lesser,314.099999,314.339999,
then,314.34,314.5,
equal,314.5,314.73,
log,314.73,314.86,
n,314.86,315.19,
[noise],315.3,315.79,
ah,315.79,316.16,
and,316.2,316.57,
we,316.87,317.1,
can,317.099999,317.329999,
prove,317.34,317.59,
that,317.59,317.82,
ah,317.86,318.01,
by,318.05,318.22,
inducation,318.219999,318.679999,
we,318.7,318.84,
did,318.84,319,
actually,319,319.42,
uh,319.42,319.49,
talk,319.53,319.73,
about,319.74,320.03,
it,320.099999,320.949999,
do,320.96,321.16,
actually,321.16,321.47,
talk,321.469999,321.629999,
about,321.639999,321.829999,
that,321.83,322.02,
uh,322.049999,322.189999,
later,322.190001,322.520001,
on,322.52,322.76,
[noise],322.809999,323.359999,
ah,323.49,323.8,
so,323.809999,324.159999,
the,324.190001,324.300001,
number,324.3,324.55,
of,324.55,324.64,
byts,324.65,324.88,
and,324.88,324.96,
the,324.969999,325.039999,
binary,325.04,325.5,
representation,325.52,326.18,
of,326.18,326.3,
n,326.3,326.52,
is,326.54,326.7,
about,326.7,326.96,
binary,326.96,327.34,
log,327.34,327.62,
of,327.62,327.72,
n,327.72,328.07,
ah,328.1,328.44,
and,328.69,329.04,
<unk>,329.05,329.46,
that,329.46,329.76,
it,329.85,330.08,
rises,330.09,330.69,
ah,330.71,331.07,
often,331.14,331.59,
in,331.61,331.77,
the,331.77,331.86,
study,331.87,332.24,
of,332.24,332.38,
recursive,332.389999,332.95,
problems,332.95,333.58,
and,333.82,334.17,
including,334.24,334.84,
like,334.849999,335.069999,
the,335.07,335.14,
fft,335.15,335.71,
and,335.719999,335.849999,
the,335.849999,335.929999,
barns,335.929999,336.199999,
hut,336.2,336.54,
so,336.599999,336.999999,
this,337.25,337.47,
divided,337.469999,337.939999,
in,337.94,337.97,
half,337.98,338.31,
idea,338.309999,338.819999,
ah,339.089999,339.229999,
is,339.23,339.38,
what,339.38,339.55,
kind,339.549999,339.669999,
of,339.67,339.78,
brings,339.78,340.04,
out,340.039999,340.229999,
a,340.24,340.31,
logarithm,340.309999,340.789999,
and,340.789999,340.909999,
we'll,340.91,341.02,
see,341.02,341.34,
uh,341.359999,341.519999,
examples,341.549999,342.019999,
of,342.02,342.18,
at,342.18,342.39,
not,342.42,342.66,
a,342.449999,342.599999,
later,342.66,342.98,
on,342.98,343.23,
the,343.23,343.29,
course,343.3,343.72,
[noise],344.09,344.88,
so,344.88,345.35,
what,345.73,345.94,
we're,345.94,346.04,
gonna,346.04,346.21,
use,346.22,346.62,
as,346.62,346.75,
an,346.75,346.84,
example,346.84,347.46,
[noise],347.47,347.69,
ah,347.69,347.94,
to,347.94,348.26,
study,348.26,348.58,
performance,348.58,349.34,
ah,349.71,350.09,
is,350.12,350.48,
ah,350.54,350.71,
called,350.76,350.99,
a,350.99,351.07,
<unk>,351.07,351.27,
three,351.3,351.54,
sum,351.54,351.78,
problem,351.78,352.26,
ah,352.38,352.6,
and,352.599999,352.739999,
it's,352.74,352.82,
a,352.82,352.87,
very,352.87,353.08,
simple,353.08,353.4,
problem,353.4,353.88,
[noise],354,354.35,
given,354.349999,354.649999,
an,354.65,354.88,
individual,354.889999,355.219999,
players,355.219999,355.569999,
ah,355.67,355.85,
we,355.88,356.03,
wanna,356.03,356.21,
know,356.21,356.61,
how,357.059999,357.309999,
many,357.309999,357.659999,
of,357.69,357.84,
the,357.839999,357.909999,
triples,357.91,358.56,
those,358.6,358.87,
integers,358.869999,359.409999,
sum,359.42,359.72,
to,359.719999,360,
zero,360,360.109999,
that,360.109999,360.159999,
could,360.16,360.28,
